mtc,id,diagnostic,type2,type1
232.20654,LCB C16:3 - H2O,d16:3,ceramide,frag
230.19089,LCB C16:4 - H2O,d16:4,ceramide,frag
228.17524,LCB C16:5 - H2O,d16:5,ceramide,frag
226.15959,LCB C16:6 - H2O,d16:6,ceramide,frag
224.14394,LCB C16:7 - H2O,d16:7,ceramide,frag
222.12829,LCB C16:8 - H2O,d16:8,ceramide,frag
252.26914,LCB C17:0 - H2O,d17:0,ceramide,frag
250.25349,LCB C17:1 - H2O,d17:1,ceramide,frag
248.23784,LCB C17:2 - H2O,d17:2,ceramide,frag
246.22219,LCB C17:3 - H2O,d17:3,ceramide,frag
244.20654,LCB C17:4 - H2O,d17:4,ceramide,frag
242.19089,LCB C17:5 - H2O,d17:5,ceramide,frag
240.17524,LCB C17:6 - H2O,d17:6,ceramide,frag
238.15959,LCB C17:7 - H2O,d17:7,ceramide,frag
236.14394,LCB C17:8 - H2O,d17:8,ceramide,frag
266.28479,LCB C18:0 - H2O,d18:0,ceramide,frag
264.26914,LCB C18:1 - H2O,d18:1,ceramide,frag
262.25349,LCB C18:2 - H2O,d18:2,ceramide,frag
260.23784,LCB C18:3 - H2O,d18:3,ceramide,frag
258.22219,LCB C18:4 - H2O,d18:4,ceramide,frag
256.20654,LCB C18:5 - H2O,d18:5,ceramide,frag
254.19089,LCB C18:6 - H2O,d18:6,ceramide,frag
252.17524,LCB C18:7 - H2O,d18:7,ceramide,frag
250.15959,LCB C18:8 - H2O,d18:8,ceramide,frag
248.14394,LCB C18:9 - H2O,d18:9,ceramide,frag
280.30044,LCB C19:0 - H2O,d19:0,ceramide,frag
278.28479,LCB C19:1 - H2O,d19:1,ceramide,frag
276.26914,LCB C19:2 - H2O,d19:2,ceramide,frag
274.25349,LCB C19:3 - H2O,d19:3,ceramide,frag
272.23784,LCB C19:4 - H2O,d19:4,ceramide,frag
270.22219,LCB C19:5 - H2O,d19:5,ceramide,frag
268.20654,LCB C19:6 - H2O,d19:6,ceramide,frag
266.19089,LCB C19:7 - H2O,d19:7,ceramide,frag
264.17524,LCB C19:8 - H2O,d19:8,ceramide,frag
262.15959,LCB C19:9 - H2O,d19:9,ceramide,frag
294.31609,LCB C20:0 - H2O,d20:0,ceramide,frag
292.30044,LCB C20:1 - H2O,d20:1,ceramide,frag
290.28479,LCB C20:2 - H2O,d20:2,ceramide,frag
288.26914,LCB C20:3 - H2O,d20:3,ceramide,frag
286.25349,LCB C20:4 - H2O,d20:4,ceramide,frag
284.23784,LCB C20:5 - H2O,d20:5,ceramide,frag
282.22219,LCB C20:6 - H2O,d20:6,ceramide,frag
280.20654,LCB C20:7 - H2O,d20:7,ceramide,frag
278.19089,LCB C20:8 - H2O,d20:8,ceramide,frag
276.17524,LCB C20:9 - H2O,d20:9,ceramide,frag
274.15959,LCB C20:10 - H2O,d20:10,ceramide,frag
322.34739,LCB C22:0 - H2O,d22:0,ceramide,frag
320.33174,LCB C22:1 - H2O,d22:1,ceramide,frag
318.31609,LCB C22:2 - H2O,d22:2,ceramide,frag
316.30044,LCB C22:3 - H2O,d22:3,ceramide,frag
314.28479,LCB C22:4 - H2O,d22:4,ceramide,frag
312.26914,LCB C22:5 - H2O,d22:5,ceramide,frag
310.25349,LCB C22:6 - H2O,d22:6,ceramide,frag
308.23784,LCB C22:7 - H2O,d22:7,ceramide,frag
306.22219,LCB C22:8 - H2O,d22:8,ceramide,frag
304.20654,LCB C22:9 - H2O,d22:9,ceramide,frag
302.19089,LCB C22:10 - H2O,d22:10,ceramide,frag
350.37869,LCB C24:0 - H2O,d24:0,ceramide,frag
348.36304,LCB C24:1 - H2O,d24:1,ceramide,frag
346.34739,LCB C24:2 - H2O,d24:2,ceramide,frag
344.33174,LCB C24:3 - H2O,d24:3,ceramide,frag
342.31609,LCB C24:4 - H2O,d24:4,ceramide,frag
340.30044,LCB C24:5 - H2O,d24:5,ceramide,frag
338.28479,LCB C24:6 - H2O,d24:6,ceramide,frag
336.26914,LCB C24:7 - H2O,d24:7,ceramide,frag
334.25349,LCB C24:8 - H2O,d24:8,ceramide,frag
332.23784,LCB C24:9 - H2O,d24:9,ceramide,frag
330.22219,LCB C24:10 - H2O,d24:10,ceramide,frag
378.40999,LCB C26:0 - H2O,d26:0,ceramide,frag
376.39434,LCB C26:1 - H2O,d26:1,ceramide,frag
374.37869,LCB C26:2 - H2O,d26:2,ceramide,frag
372.36304,LCB C26:3 - H2O,d26:3,ceramide,frag
370.34739,LCB C26:4 - H2O,d26:4,ceramide,frag
368.33174,LCB C26:5 - H2O,d26:5,ceramide,frag
366.31609,LCB C26:6 - H2O,d26:6,ceramide,frag
364.30044,LCB C26:7 - H2O,d26:7,ceramide,frag
362.28479,LCB C26:8 - H2O,d26:8,ceramide,frag
360.26914,LCB C26:9 - H2O,d26:9,ceramide,frag
358.25349,LCB C26:10 - H2O,d26:10,ceramide,frag
406.44129,LCB C28:0 - H2O,d28:0,ceramide,frag
404.42564,LCB C28:1 - H2O,d28:1,ceramide,frag
402.40999,LCB C28:2 - H2O,d28:2,ceramide,frag
400.39434,LCB C28:3 - H2O,d28:3,ceramide,frag
398.37869,LCB C28:4 - H2O,d28:4,ceramide,frag
396.36304,LCB C28:5 - H2O,d28:5,ceramide,frag
394.34739,LCB C28:6 - H2O,d28:6,ceramide,frag
392.33174,LCB C28:7 - H2O,d28:7,ceramide,frag
390.31609,LCB C28:8 - H2O,d28:8,ceramide,frag
388.30044,LCB C28:9 - H2O,d28:9,ceramide,frag
386.28479,LCB C28:10 - H2O,d28:10,ceramide,frag
434.47259,LCB C30:0 - H2O,d30:0,ceramide,frag
432.45694,LCB C30:1 - H2O,d30:1,ceramide,frag
430.44129,LCB C30:2 - H2O,d30:2,ceramide,frag
428.42564,LCB C30:3 - H2O,d30:3,ceramide,frag
426.40999,LCB C30:4 - H2O,d30:4,ceramide,frag
424.39434,LCB C30:5 - H2O,d30:5,ceramide,frag
422.37869,LCB C30:6 - H2O,d30:6,ceramide,frag
420.36304,LCB C30:7 - H2O,d30:7,ceramide,frag
418.34739,LCB C30:8 - H2O,d30:8,ceramide,frag
416.33174,LCB C30:9 - H2O,d30:9,ceramide,frag
414.31609,LCB C30:10 - H2O,d30:10,ceramide,frag
256.26405,LCB C16:0,d16:0,ceramide,frag
254.2484,LCB C16:1,d16:1,ceramide,frag
252.23275,LCB C16:2,d16:2,ceramide,frag
250.2171,LCB C16:3,d16:3,ceramide,frag
248.20145,LCB C16:4,d16:4,ceramide,frag
246.1858,LCB C16:5,d16:5,ceramide,frag
244.17015,LCB C16:6,d16:6,ceramide,frag
242.1545,LCB C16:7,d16:7,ceramide,frag
240.13885,LCB C16:8,d16:8,ceramide,frag
270.2797,LCB C17:0,d17:0,ceramide,frag
268.26405,LCB C17:1,d17:1,ceramide,frag
266.2484,LCB C17:2,d17:2,ceramide,frag
264.23275,LCB C17:3,d17:3,ceramide,frag
262.2171,LCB C17:4,d17:4,ceramide,frag
260.20145,LCB C17:5,d17:5,ceramide,frag
258.1858,LCB C17:6,d17:6,ceramide,frag
256.17015,LCB C17:7,d17:7,ceramide,frag
254.1545,LCB C17:8,d17:8,ceramide,frag
284.29535,LCB C18:0,d18:0,ceramide,frag
282.2797,LCB C18:1,d18:1,ceramide,frag
280.26405,LCB C18:2,d18:2,ceramide,frag
278.2484,LCB C18:3,d18:3,ceramide,frag
276.23275,LCB C18:4,d18:4,ceramide,frag
274.2171,LCB C18:5,d18:5,ceramide,frag
272.20145,LCB C18:6,d18:6,ceramide,frag
270.1858,LCB C18:7,d18:7,ceramide,frag
268.17015,LCB C18:8,d18:8,ceramide,frag
266.1545,LCB C18:9,d18:9,ceramide,frag
298.311,LCB C19:0,d19:0,ceramide,frag
296.29535,LCB C19:1,d19:1,ceramide,frag
294.2797,LCB C19:2,d19:2,ceramide,frag
292.26405,LCB C19:3,d19:3,ceramide,frag
290.2484,LCB C19:4,d19:4,ceramide,frag
288.23275,LCB C19:5,d19:5,ceramide,frag
286.2171,LCB C19:6,d19:6,ceramide,frag
284.20145,LCB C19:7,d19:7,ceramide,frag
282.1858,LCB C19:8,d19:8,ceramide,frag
280.17015,LCB C19:9,d19:9,ceramide,frag
312.32665,LCB C20:0,d20:0,ceramide,frag
310.311,LCB C20:1,d20:1,ceramide,frag
308.29535,LCB C20:2,d20:2,ceramide,frag
306.2797,LCB C20:3,d20:3,ceramide,frag
304.26405,LCB C20:4,d20:4,ceramide,frag
302.2484,LCB C20:5,d20:5,ceramide,frag
300.23275,LCB C20:6,d20:6,ceramide,frag
298.2171,LCB C20:7,d20:7,ceramide,frag
296.20145,LCB C20:8,d20:8,ceramide,frag
294.1858,LCB C20:9,d20:9,ceramide,frag
292.17015,LCB C20:10,d20:10,ceramide,frag
340.35795,LCB C22:0,d22:0,ceramide,frag
338.3423,LCB C22:1,d22:1,ceramide,frag
336.32665,LCB C22:2,d22:2,ceramide,frag
334.311,LCB C22:3,d22:3,ceramide,frag
332.29535,LCB C22:4,d22:4,ceramide,frag
330.2797,LCB C22:5,d22:5,ceramide,frag
328.26405,LCB C22:6,d22:6,ceramide,frag
326.2484,LCB C22:7,d22:7,ceramide,frag
324.23275,LCB C22:8,d22:8,ceramide,frag
322.2171,LCB C22:9,d22:9,ceramide,frag
320.20145,LCB C22:10,d22:10,ceramide,frag
368.38925,LCB C24:0,d24:0,ceramide,frag
366.3736,LCB C24:1,d24:1,ceramide,frag
364.35795,LCB C24:2,d24:2,ceramide,frag
362.3423,LCB C24:3,d24:3,ceramide,frag
360.32665,LCB C24:4,d24:4,ceramide,frag
358.311,LCB C24:5,d24:5,ceramide,frag
356.29535,LCB C24:6,d24:6,ceramide,frag
354.2797,LCB C24:7,d24:7,ceramide,frag
352.26405,LCB C24:8,d24:8,ceramide,frag
350.2484,LCB C24:9,d24:9,ceramide,frag
348.23275,LCB C24:10,d24:10,ceramide,frag
396.42055,LCB C26:0,d26:0,ceramide,frag
394.4049,LCB C26:1,d26:1,ceramide,frag
392.38925,LCB C26:2,d26:2,ceramide,frag
390.3736,LCB C26:3,d26:3,ceramide,frag
388.35795,LCB C26:4,d26:4,ceramide,frag
386.3423,LCB C26:5,d26:5,ceramide,frag
384.32665,LCB C26:6,d26:6,ceramide,frag
382.311,LCB C26:7,d26:7,ceramide,frag
380.29535,LCB C26:8,d26:8,ceramide,frag
378.2797,LCB C26:9,d26:9,ceramide,frag
376.26405,LCB C26:10,d26:10,ceramide,frag
424.45185,LCB C28:0,d28:0,ceramide,frag
422.4362,LCB C28:1,d28:1,ceramide,frag
420.42055,LCB C28:2,d28:2,ceramide,frag
418.4049,LCB C28:3,d28:3,ceramide,frag
416.38925,LCB C28:4,d28:4,ceramide,frag
414.3736,LCB C28:5,d28:5,ceramide,frag
412.35795,LCB C28:6,d28:6,ceramide,frag
410.3423,LCB C28:7,d28:7,ceramide,frag
408.32665,LCB C28:8,d28:8,ceramide,frag
406.311,LCB C28:9,d28:9,ceramide,frag
404.29535,LCB C28:10,d28:10,ceramide,frag
452.48315,LCB C30:0,d30:0,ceramide,frag
450.4675,LCB C30:1,d30:1,ceramide,frag
448.45185,LCB C30:2,d30:2,ceramide,frag
446.4362,LCB C30:3,d30:3,ceramide,frag
444.42055,LCB C30:4,d30:4,ceramide,frag
442.4049,LCB C30:5,d30:5,ceramide,frag
440.38925,LCB C30:6,d30:6,ceramide,frag
438.3736,LCB C30:7,d30:7,ceramide,frag
436.35795,LCB C30:8,d30:8,ceramide,frag
434.3423,LCB C30:9,d30:9,ceramide,frag
432.32665,LCB C30:10,d30:10,ceramide,frag
220.24293,LCB C16:0 - 2H2O,d16:0,ceramide,frag
218.22728,LCB C16:1 - 2H2O,d16:1,ceramide,frag
216.21163,LCB C16:2 - 2H2O,d16:2,ceramide,frag
214.19598,LCB C16:3 - 2H2O,d16:3,ceramide,frag
212.18033,LCB C16:4 - 2H2O,d16:4,ceramide,frag
210.16468,LCB C16:5 - 2H2O,d16:5,ceramide,frag
208.14903,LCB C16:6 - 2H2O,d16:6,ceramide,frag
206.13338,LCB C16:7 - 2H2O,d16:7,ceramide,frag
204.11773,LCB C16:8 - 2H2O,d16:8,ceramide,frag
234.25858,LCB C17:0 - 2H2O,d17:0,ceramide,frag
232.24293,LCB C17:1 - 2H2O,d17:1,ceramide,frag
230.22728,LCB C17:2 - 2H2O,d17:2,ceramide,frag
228.21163,LCB C17:3 - 2H2O,d17:3,ceramide,frag
226.19598,LCB C17:4 - 2H2O,d17:4,ceramide,frag
224.18033,LCB C17:5 - 2H2O,d17:5,ceramide,frag
222.16468,LCB C17:6 - 2H2O,d17:6,ceramide,frag
220.14903,LCB C17:7 - 2H2O,d17:7,ceramide,frag
218.13338,LCB C17:8 - 2H2O,d17:8,ceramide,frag
248.27423,LCB C18:0 - 2H2O,d18:0,ceramide,frag
246.25858,LCB C18:1 - 2H2O,d18:1,ceramide,frag
244.24293,LCB C18:2 - 2H2O,d18:2,ceramide,frag
242.22728,LCB C18:3 - 2H2O,d18:3,ceramide,frag
240.21163,LCB C18:4 - 2H2O,d18:4,ceramide,frag
238.19598,LCB C18:5 - 2H2O,d18:5,ceramide,frag
236.18033,LCB C18:6 - 2H2O,d18:6,ceramide,frag
234.16468,LCB C18:7 - 2H2O,d18:7,ceramide,frag
232.14903,LCB C18:8 - 2H2O,d18:8,ceramide,frag
230.13338,LCB C18:9 - 2H2O,d18:9,ceramide,frag
262.28988,LCB C19:0 - 2H2O,d19:0,ceramide,frag
260.27423,LCB C19:1 - 2H2O,d19:1,ceramide,frag
258.25858,LCB C19:2 - 2H2O,d19:2,ceramide,frag
256.24293,LCB C19:3 - 2H2O,d19:3,ceramide,frag
254.22728,LCB C19:4 - 2H2O,d19:4,ceramide,frag
252.21163,LCB C19:5 - 2H2O,d19:5,ceramide,frag
250.19598,LCB C19:6 - 2H2O,d19:6,ceramide,frag
248.18033,LCB C19:7 - 2H2O,d19:7,ceramide,frag
246.16468,LCB C19:8 - 2H2O,d19:8,ceramide,frag
244.14903,LCB C19:9 - 2H2O,d19:9,ceramide,frag
276.30553,LCB C20:0 - 2H2O,d20:0,ceramide,frag
274.28988,LCB C20:1 - 2H2O,d20:1,ceramide,frag
272.27423,LCB C20:2 - 2H2O,d20:2,ceramide,frag
270.25858,LCB C20:3 - 2H2O,d20:3,ceramide,frag
268.24293,LCB C20:4 - 2H2O,d20:4,ceramide,frag
266.22728,LCB C20:5 - 2H2O,d20:5,ceramide,frag
264.21163,LCB C20:6 - 2H2O,d20:6,ceramide,frag
262.19598,LCB C20:7 - 2H2O,d20:7,ceramide,frag
260.18033,LCB C20:8 - 2H2O,d20:8,ceramide,frag
258.16468,LCB C20:9 - 2H2O,d20:9,ceramide,frag
256.14903,LCB C20:10 - 2H2O,d20:10,ceramide,frag
304.33683,LCB C22:0 - 2H2O,d22:0,ceramide,frag
302.32118,LCB C22:1 - 2H2O,d22:1,ceramide,frag
300.30553,LCB C22:2 - 2H2O,d22:2,ceramide,frag
298.28988,LCB C22:3 - 2H2O,d22:3,ceramide,frag
296.27423,LCB C22:4 - 2H2O,d22:4,ceramide,frag
294.25858,LCB C22:5 - 2H2O,d22:5,ceramide,frag
292.24293,LCB C22:6 - 2H2O,d22:6,ceramide,frag
290.22728,LCB C22:7 - 2H2O,d22:7,ceramide,frag
288.21163,LCB C22:8 - 2H2O,d22:8,ceramide,frag
286.19598,LCB C22:9 - 2H2O,d22:9,ceramide,frag
284.18033,LCB C22:10 - 2H2O,d22:10,ceramide,frag
332.36813,LCB C24:0 - 2H2O,d24:0,ceramide,frag
330.35248,LCB C24:1 - 2H2O,d24:1,ceramide,frag
328.33683,LCB C24:2 - 2H2O,d24:2,ceramide,frag
326.32118,LCB C24:3 - 2H2O,d24:3,ceramide,frag
324.30553,LCB C24:4 - 2H2O,d24:4,ceramide,frag
322.28988,LCB C24:5 - 2H2O,d24:5,ceramide,frag
320.27423,LCB C24:6 - 2H2O,d24:6,ceramide,frag
318.25858,LCB C24:7 - 2H2O,d24:7,ceramide,frag
316.24293,LCB C24:8 - 2H2O,d24:8,ceramide,frag
314.22728,LCB C24:9 - 2H2O,d24:9,ceramide,frag
312.21163,LCB C24:10 - 2H2O,d24:10,ceramide,frag
360.39943,LCB C26:0 - 2H2O,d26:0,ceramide,frag
358.38378,LCB C26:1 - 2H2O,d26:1,ceramide,frag
356.36813,LCB C26:2 - 2H2O,d26:2,ceramide,frag
354.35248,LCB C26:3 - 2H2O,d26:3,ceramide,frag
352.33683,LCB C26:4 - 2H2O,d26:4,ceramide,frag
350.32118,LCB C26:5 - 2H2O,d26:5,ceramide,frag
348.30553,LCB C26:6 - 2H2O,d26:6,ceramide,frag
346.28988,LCB C26:7 - 2H2O,d26:7,ceramide,frag
344.27423,LCB C26:8 - 2H2O,d26:8,ceramide,frag
342.25858,LCB C26:9 - 2H2O,d26:9,ceramide,frag
340.24293,LCB C26:10 - 2H2O,d26:10,ceramide,frag
388.43073,LCB C28:0 - 2H2O,d28:0,ceramide,frag
386.41508,LCB C28:1 - 2H2O,d28:1,ceramide,frag
384.39943,LCB C28:2 - 2H2O,d28:2,ceramide,frag
382.38378,LCB C28:3 - 2H2O,d28:3,ceramide,frag
380.36813,LCB C28:4 - 2H2O,d28:4,ceramide,frag
378.35248,LCB C28:5 - 2H2O,d28:5,ceramide,frag
376.33683,LCB C28:6 - 2H2O,d28:6,ceramide,frag
374.32118,LCB C28:7 - 2H2O,d28:7,ceramide,frag
372.30553,LCB C28:8 - 2H2O,d28:8,ceramide,frag
370.28988,LCB C28:9 - 2H2O,d28:9,ceramide,frag
368.27423,LCB C28:10 - 2H2O,d28:10,ceramide,frag
416.46203,LCB C30:0 - 2H2O,d30:0,ceramide,frag
414.44638,LCB C30:1 - 2H2O,d30:1,ceramide,frag
412.43073,LCB C30:2 - 2H2O,d30:2,ceramide,frag
410.41508,LCB C30:3 - 2H2O,d30:3,ceramide,frag
408.39943,LCB C30:4 - 2H2O,d30:4,ceramide,frag
406.38378,LCB C30:5 - 2H2O,d30:5,ceramide,frag
404.36813,LCB C30:6 - 2H2O,d30:6,ceramide,frag
402.35248,LCB C30:7 - 2H2O,d30:7,ceramide,frag
400.33683,LCB C30:8 - 2H2O,d30:8,ceramide,frag
398.32118,LCB C30:9 - 2H2O,d30:9,ceramide,frag
396.30553,LCB C30:10 - 2H2O,d30:10,ceramide,frag
